UserID,ItemID,Artist,Count
a0963e9e28ec54decd8282a7e593b29858ad8bc4	0d82f0cd-107a-403f-a726-ac7287cbea65	the beta band	107
a0963e9e28ec54decd8282a7e593b29858ad8bc4	5230b7f4-47cd-4dd3-af02-54ca5fc28747	korea girl	86
a0963e9e28ec54decd8282a7e593b29858ad8bc4	6d365d65-e1bf-443d-a037-51a7b2141850	the cherry blossoms	85
a0963e9e28ec54decd8282a7e593b29858ad8bc4	01d3c51b-9b98-418a-8d8e-37f6fab59d8c	sufjan stevens	79
a0963e9e28ec54decd8282a7e593b29858ad8bc4	ad82dd72-0df3-4a09-8d7a-1af9c9e80522	patsy cline	72
a0963e9e28ec54decd8282a7e593b29858ad8bc4	42201355-08b7-43b6-a7b8-866f612e1600	the raincoats	67
a0963e9e28ec54decd8282a7e593b29858ad8bc4	ba99a190-6065-4930-be3d-55ecc48e365d	kimya dawson	64
a0963e9e28ec54decd8282a7e593b29858ad8bc4	6830e150-6233-4255-ab97-6e2e38759637	the moldy peaches	60
a0963e9e28ec54decd8282a7e593b29858ad8bc4	7129d8e8-0dad-4c5d-82a1-d389b405c2e4	angelo spencer	59
a0963e9e28ec54decd8282a7e593b29858ad8bc4	667e856e-f3a7-42e9-8244-95422ef31321	the breeders	58
a0963e9e28ec54decd8282a7e593b29858ad8bc4	6c8b9855-ba8b-48f9-ac1d-42167f7f7b18	the shins	51
a0963e9e28ec54decd8282a7e593b29858ad8bc4	a66cc38c-e6cd-4725-a8fd-7d32b998347f	devotchka	50
a0963e9e28ec54decd8282a7e593b29858ad8bc4	8ca01f46-53ac-4af2-8516-55a909c0905e	my bloody valentine	50
a0963e9e28ec54decd8282a7e593b29858ad8bc4	1dcc8968-f2cd-441c-beda-6270f70f2863	hole	47
a0963e9e28ec54decd8282a7e593b29858ad8bc4	ddd553d4-977e-416c-8f57-e4b72c0fc746	x	47
a0963e9e28ec54decd8282a7e593b29858ad8bc4		olly murs	46
a0963e9e28ec54decd8282a7e593b29858ad8bc4	fedc3fa4-81f7-4e93-a231-3d5d6e39ca39	lovesliescrushing	44
a0963e9e28ec54decd8282a7e593b29858ad8bc4	6a7b9d5e-a863-4a90-a056-77942e9f43de	jeff mangum	43
a0963e9e28ec54decd8282a7e593b29858ad8bc4	35290bf2-aa8e-412d-8f4e-0b3362044958	material issue	43
a0963e9e28ec54decd8282a7e593b29858ad8bc4	4580d83b-093e-4241-91fb-2dd71f5f1f3f	carpenters	39
a0963e9e28ec54decd8282a7e593b29858ad8bc4	8002d7ee-2a0e-4ea8-8984-3c69a81a4b7e	the teardrop explodes	38
a0963e9e28ec54decd8282a7e593b29858ad8bc4	a70b63fd-cae7-4a5f-b338-b18343f3ee2f	the vaselines	38
a0963e9e28ec54decd8282a7e593b29858ad8bc4	2aab61bc-67f4-4722-8c6e-e1821b2e32a6	violent femmes	38
a0963e9e28ec54decd8282a7e593b29858ad8bc4	29c5b1fb-5dcc-4499-b225-4ceeeb8a73d1	the carter family	36
a0963e9e28ec54decd8282a7e593b29858ad8bc4	b23e8a63-8f47-4882-b55b-df2c92ef400e	interpol	35
a0963e9e28ec54decd8282a7e593b29858ad8bc4	b6b2bb8d-54a9-491f-9607-7b546023b433	pixies	35
a0963e9e28ec54decd8282a7e593b29858ad8bc4	78ea5ea1-3c4d-4b7e-ac5d-68900319ebe2	siouxsie and the banshees	35
a0963e9e28ec54decd8282a7e593b29858ad8bc4	e938a15c-b17e-4e7a-9f68-ff0d536cab44	the jesus and mary chain	34
a0963e9e28ec54decd8282a7e593b29858ad8bc4	d5da1841-9bc8-4813-9f89-11098090148e	the fall	33
a0963e9e28ec54decd8282a7e593b29858ad8bc4	d0676301-7ffc-4ff6-8b38-f8aeb8553115	vivian girls	33
a0963e9e28ec54decd8282a7e593b29858ad8bc4	fa97dd36-1b82-43d7-a6e4-2adeafd59cef	fleet foxes	32
a0963e9e28ec54decd8282a7e593b29858ad8bc4	739da2f1-0741-4c60-a6ed-f42d49bf2eb1	phosphorescent	32
a0963e9e28ec54decd8282a7e593b29858ad8bc4	42faad37-8aaa-42e4-a300-5a7dae79ed24	low	31
a0963e9e28ec54decd8282a7e593b29858ad8bc4	5441c29d-3602-4898-b1a1-b77fa23b8e50	david bowie	29
a0963e9e28ec54decd8282a7e593b29858ad8bc4	5dfdca28-9ddc-4853-933c-8bc97d87beec	marilyn manson	29
a0963e9e28ec54decd8282a7e593b29858ad8bc4	e4ad9a5b-7358-46be-9d34-73e9b9d072ec	quix*o*tic	29
a0963e9e28ec54decd8282a7e593b29858ad8bc4	cbcd4d49-e892-4fc6-a313-35f275a153d2	the birthday party	29
a0963e9e28ec54decd8282a7e593b29858ad8bc4	d87e52c5-bb8d-4da8-b941-9f4928627dc8	abba	28
a0963e9e28ec54decd8282a7e593b29858ad8bc4	172e1f1a-504d-4488-b053-6344ba63e6d0	nick cave and the bad seeds	28
a0963e9e28ec54decd8282a7e593b29858ad8bc4	2fe8f530-861d-40ff-ac74-51f7e2701965	the bonzo dog band	28
a0963e9e28ec54decd8282a7e593b29858ad8bc4	42c4b58d-2e28-41d4-bfe5-4edee68386cf	the germs	28
a0963e9e28ec54decd8282a7e593b29858ad8bc4	66ea0139-149f-4a0c-8fbf-5ea9ec4a6e49	disney	27
a0963e9e28ec54decd8282a7e593b29858ad8bc4	72c536dc-7137-4477-a521-567eeb840fa8	bob dylan	25
a0963e9e28ec54decd8282a7e593b29858ad8bc4	ded0d67a-eb71-4fe9-83c0-1d18b8ed497e	the runaways	25
a0963e9e28ec54decd8282a7e593b29858ad8bc4	711a78ab-184f-4a38-9e5f-e43b4ce50aca	opal	24
a0963e9e28ec54decd8282a7e593b29858ad8bc4	19e818e4-0bbe-41fc-9589-c444b4165bf1	spacemen 3	24
a0963e9e28ec54decd8282a7e593b29858ad8bc4	23f527e1-74ae-4f7c-94f3-4a5d5f379c51	hope sandoval & the warm inventions	23
a0963e9e28ec54decd8282a7e593b29858ad8bc4	ba0d6274-db14-4ef5-b28d-657ebde1a396	the smashing pumpkins	23
a0963e9e28ec54decd8282a7e593b29858ad8bc4	46693641-1e2e-4aae-80ed-6b28170de63a	elastica	22
a0963e9e28ec54decd8282a7e593b29858ad8bc4	516cef4d-0718-4007-9939-f9b38af3f784	fall out boy	22
a0963e9e28ec54decd8282a7e593b29858ad8bc4	e675295a-1efe-4247-aa3b-53b78d0cdffc	mudhoney	22
a0963e9e28ec54decd8282a7e593b29858ad8bc4	ecb6ad66-0b12-405c-803c-e5bcc83e77df	teenage jesus and the jerks	22
a0963e9e28ec54decd8282a7e593b29858ad8bc4	1f43d76f-8edf-44f6-aaf1-b65f05ad9402	the flaming lips	22
a09653e5ef7659475263a067f31717d334181dff	43c0958c-27ef-46c4-b4cc-83cfca54170d	the devil wears prada	587
a09653e5ef7659475263a067f31717d334181dff	4b4b24bb-a553-4726-8c4d-a571a881fe59	emarosa	505
a09653e5ef7659475263a067f31717d334181dff	4379f1b3-d8a7-4bb6-8b3f-4303e63ccdb3	nakagawa koutarou	360
a09653e5ef7659475263a067f31717d334181dff	1079b087-a5b3-4a07-abbc-88043ceda334	alesana	327
a09653e5ef7659475263a067f31717d334181dff	33464f19-aa8b-4bbf-982d-05f5e78643c8	a skylit drive	260
a09653e5ef7659475263a067f31717d334181dff	329f95db-f02e-40bf-a5f7-0dea11529ce3	enter shikari	242
a09653e5ef7659475263a067f31717d334181dff	16456fed-c9f2-4adf-b6ea-97b648c474d2	dance gavin dance	207
a09653e5ef7659475263a067f31717d334181dff	a65291ad-9cf9-4e71-8c19-f593791913f9	before their eyes	193
a09653e5ef7659475263a067f31717d334181dff	ec2bcb77-b9a1-49e2-bfe7-419586bbef48	big bang	190
a09653e5ef7659475263a067f31717d334181dff	c648509e-9916-4c56-ab63-652a03da16dd	anberlin	182
a09653e5ef7659475263a067f31717d334181dff	57f1cdd6-cf32-4004-a095-3ef043c91b61	epik high	166
a09653e5ef7659475263a067f31717d334181dff	2b6514cd-d424-45fe-ab85-bd8719f4492d	jacks mannequin	126
a09653e5ef7659475263a067f31717d334181dff	2b9c3601-17ca-420a-ab30-10db51e474b6	rich boy	115
a09653e5ef7659475263a067f31717d334181dff	ba50f1a8-ddf4-4316-add1-ec1835d61439	the legion of doom	106
a09653e5ef7659475263a067f31717d334181dff	5c56a575-f1f4-4290-9f41-d7193c9657c4	eyes set to kill	94
a09653e5ef7659475263a067f31717d334181dff	a4d938f1-2315-4745-8775-24e91a719d78	just surrender	94
a09653e5ef7659475263a067f31717d334181dff	f57ceb78-1e1d-427e-8fad-30d63acf9d4a	mims	92
a09653e5ef7659475263a067f31717d334181dff	cc197bad-dc9c-440d-a5b5-d52ba2e14234	coldplay	90
a09653e5ef7659475263a067f31717d334181dff	ac9a487a-d9d2-4f27-bb23-0f4686488345	lil wayne	88
a09653e5ef7659475263a067f31717d334181dff	f5dcf1ca-1954-4599-bbfd-01a7c140f661	my american heart	86
a09653e5ef7659475263a067f31717d334181dff	a2496a3c-8f42-4b98-b780-6f8d64f56441	circa survive	85
a09653e5ef7659475263a067f31717d334181dff	b755836a-0cb6-4577-a678-55a5a6402d70	chiodos	84
a09653e5ef7659475263a067f31717d334181dff	47b8b42a-96e8-46fa-9ea6-70c5136ae971	saosin	84
a09653e5ef7659475263a067f31717d334181dff	561852c7-6a0b-42e0-af30-9bccb69163bc	klutz	82
a09653e5ef7659475263a067f31717d334181dff	2b7a7c7f-8c18-4e0c-aaf2-8c6f4e93cdbb	the hush sound	82
a09653e5ef7659475263a067f31717d334181dff	72f62a4c-0042-49f6-b4dc-2f5b27dd289f	plies	81
a09653e5ef7659475263a067f31717d334181dff	2449300a-6ca7-45da-8102-22789d256475	kamelot	80
a09653e5ef7659475263a067f31717d334181dff	93719b3d-f99a-4298-8997-065a4fd50c97	alphazone	79
a09653e5ef7659475263a067f31717d334181dff	39076047-fce8-44cc-a388-4f6baba4acb4	mayday parade	79
a09653e5ef7659475263a067f31717d334181dff	bc1c8f3f-6f36-4086-a470-87ed813dd429	alexisonfire	73
a09653e5ef7659475263a067f31717d334181dff	42884e27-dfb8-453d-990f-2ffd90bc2d1a	refused	73
a09653e5ef7659475263a067f31717d334181dff	50549203-9602-451c-b49f-ff031ba8635c	dashboard confessional	70
a09653e5ef7659475263a067f31717d334181dff	9c1f731f-9501-42c7-ad65-047636955e6f	supersonic	70
a09653e5ef7659475263a067f31717d334181dff	fd1baeb3-0ee9-4838-b4c7-615c78d68d10	the veronicas	70
a09653e5ef7659475263a067f31717d334181dff	adbb8ad5-f3b6-4dd1-9db8-4b4d7502a796	lovehatehero	69
a09653e5ef7659475263a067f31717d334181dff	d89de379-665d-425c-b2e9-41b95d1edb36	silverstein	67
a09653e5ef7659475263a067f31717d334181dff	db008806-16f6-48fc-8521-3d953709689d	a day to remember	61
a09653e5ef7659475263a067f31717d334181dff	6eea322e-ab09-451f-818b-a1348ce14b91	mae	60
a09653e5ef7659475263a067f31717d334181dff	d8354b38-e942-4c89-ba93-29323432abc3	30 seconds to mars	56
a09653e5ef7659475263a067f31717d334181dff	9c9f1380-2516-4fc9-a3e6-f9f61941d090	muse	56
a09653e5ef7659475263a067f31717d334181dff	074e3847-f67f-49f9-81f1-8c8cea147e8e	bring me the horizon	53
a09653e5ef7659475263a067f31717d334181dff	71776a2e-b733-4c88-83af-e00d3a395a03	cry of the afflicted	53
a09653e5ef7659475263a067f31717d334181dff	c8ca0620-cfe4-4868-a164-40a985896f7c	kuroishi hitomi	52
a09653e5ef7659475263a067f31717d334181dff	17be38e7-97bf-4ead-8432-ba05455b3860	copeland	51
a09653e5ef7659475263a067f31717d334181dff		iwasaki tarou	51
a0965f61882d72e86dbc7277b6962ca0dd9eb483	f3d8c154-208d-4efa-b52d-7e9f16adcdae	kitaro	8505
a0965f61882d72e86dbc7277b6962ca0dd9eb483	c173e3f6-2af3-4b77-b9d8-a002b7b024f6	deepspace	4655
a0965f61882d72e86dbc7277b6962ca0dd9eb483	69158f97-4c07-4c4e-baf8-4e4ab1ed666e	boards of canada	2236
a0965f61882d72e86dbc7277b6962ca0dd9eb483	c296e10c-110a-4103-9e77-47bfebb7fb2e	bob marley & the wailers	1407
a0965f61882d72e86dbc7277b6962ca0dd9eb483	69ee3720-a7cb-4402-b48d-a02c366f2bcf	the cure	1367
a0965f61882d72e86dbc7277b6962ca0dd9eb483	23d8426c-18c7-46e6-a51d-7395bd43c641	tangerine dream	1361
a0965f61882d72e86dbc7277b6962ca0dd9eb483	90cc2464-234e-4da0-b39b-576f36e633bc	antony and the johnsons	1297
a0965f61882d72e86dbc7277b6962ca0dd9eb483	ccda046a-2674-4f7d-97e6-f23d6c156432	dead can dance	1278
a0965f61882d72e86dbc7277b6962ca0dd9eb483	10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8	massive attack	1139
a0965f61882d72e86dbc7277b6962ca0dd9eb483	1d9e64e7-f4c3-449b-8014-5d6f4f3260ae	electrypnose	1090
a0965f61882d72e86dbc7277b6962ca0dd9eb483	5629ca87-9086-48c4-8dc4-b4a966c45067	ozric tentacles	971
a0965f61882d72e86dbc7277b6962ca0dd9eb483	c7e7036d-236a-4b4c-83a8-64bca8b14d7e	cliff martinez	940
a0965f61882d72e86dbc7277b6962ca0dd9eb483	ccc7485d-52b8-4d11-820e-5fabe43ccf20	amethystium	863
a0965f61882d72e86dbc7277b6962ca0dd9eb483	83d91898-7763-47d7-b03b-b92132375c47	pink floyd	857
a0965f61882d72e86dbc7277b6962ca0dd9eb483	57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f	vangelis	837
a0965f61882d72e86dbc7277b6962ca0dd9eb483	e2f24bca-0bc5-45d4-8cd0-400a9db1f216	mooma	790
a0965f61882d72e86dbc7277b6962ca0dd9eb483	32a92586-6f9f-4882-b168-97fd60a99b6d	moby	780
a0965f61882d72e86dbc7277b6962ca0dd9eb483	86e2e2ad-6d1b-44fd-9463-b6683718a1cc	jean michel jarre	769
a0965f61882d72e86dbc7277b6962ca0dd9eb483		aaron marshall	707
a0965f61882d72e86dbc7277b6962ca0dd9eb483	c1e5344e-1bff-4727-9417-a4f55e41b5ff	loreena mckennitt	701
a0965f61882d72e86dbc7277b6962ca0dd9eb483	476a3013-04cc-44a0-a508-f4df0576d3af	david helpling	650
a0965f61882d72e86dbc7277b6962ca0dd9eb483	1c70a3fc-fa3c-4be1-8b55-c3192db8a884	röyksopp	605
a0965f61882d72e86dbc7277b6962ca0dd9eb483	a4a3ecce-7ee9-4599-940a-49be61c2fee9	recoil	598
a0965f61882d72e86dbc7277b6962ca0dd9eb483	1b21301f-f27d-4223-89c2-4cd0fc996696	felixdroid	569
a0965f61882d72e86dbc7277b6962ca0dd9eb483	af263abd-194b-4494-bfd8-3aab8d2fc00a	liquid mind	524
a0965f61882d72e86dbc7277b6962ca0dd9eb483	ffe9ec08-6b6b-4993-9394-e280b429dbfd	shpongle	515
a0965f61882d72e86dbc7277b6962ca0dd9eb483	ff1f7069-a4e1-4dd8-a927-211291e255d4	solar wind	461
a0965f61882d72e86dbc7277b6962ca0dd9eb483	86809b51-cbe2-45f1-804a-e66eed635dea	laurie anderson	460
a0965f61882d72e86dbc7277b6962ca0dd9eb483	8ba628d6-bbc1-4831-8bf1-9f7e51a0576c	maanam	457
a0965f61882d72e86dbc7277b6962ca0dd9eb483	5c4b7efe-6941-40fa-b7a7-58e585f0df2f	matti paalanen	447
a0965f61882d72e86dbc7277b6962ca0dd9eb483	58ca7612-2b43-4acd-8f95-5e123cf015dc	frozen silence	438
a0965f61882d72e86dbc7277b6962ca0dd9eb483	a505bb48-ad65-4af4-ae47-29149715bff9	thievery corporation	398
a0965f61882d72e86dbc7277b6962ca0dd9eb483	0ea427c8-07d4-4f9c-92c6-bc4e8241799a	cirque du soleil	368
a0965f61882d72e86dbc7277b6962ca0dd9eb483	a2af1f31-c9eb-4fff-990c-c4f547a11b75	solar fields	345
a0965f61882d72e86dbc7277b6962ca0dd9eb483	b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3	king crimson	340
a0965f61882d72e86dbc7277b6962ca0dd9eb483	6648391e-7890-4f6c-b939-976f215195d3	unkle	324
a0965f61882d72e86dbc7277b6962ca0dd9eb483	5e857ebe-88f3-4aab-9534-6728c305e427	kult	311
a0965f61882d72e86dbc7277b6962ca0dd9eb483	f9d75f2a-628f-4a2d-b673-d9ade53ed0c3	hyperborea	303
a0965f61882d72e86dbc7277b6962ca0dd9eb483	bf710b71-48e5-4e15-9bd6-96debb2e4e98	the knife	284
a0965f61882d72e86dbc7277b6962ca0dd9eb483	70b02d03-01b6-4e41-a39b-83d30ca512af	magda umer	283
a0965f61882d72e86dbc7277b6962ca0dd9eb483	2f4bf325-2bbb-4d5f-8681-b0fef130bff0	popol vuh	270
a0965f61882d72e86dbc7277b6962ca0dd9eb483	cdf8bb03-5dfa-4bc2-ac76-5a2674d2fbd8	alpha wave movement	268
a0965f61882d72e86dbc7277b6962ca0dd9eb483	2e710b0c-6ff3-4c21-87d5-16ebbbca212c	(klaus schulze	240
a0965f61882d72e86dbc7277b6962ca0dd9eb483	169c4c28-858e-497b-81a4-8bc15e0026ea	porcupine tree	237
a0965f61882d72e86dbc7277b6962ca0dd9eb483	70cc316b-37a3-4174-bdc0-f546b3b3d03c	banco de gaia	236
a0965f61882d72e86dbc7277b6962ca0dd9eb483	fd14f29c-4052-4aa6-b02e-268f92dd85d5	northcape	234
a0965f61882d72e86dbc7277b6962ca0dd9eb483	cd645207-1664-46af-9953-264e9ae54089	lisa gerrard	212
a0965f61882d72e86dbc7277b6962ca0dd9eb483	5b9d784c-33eb-4a78-a976-c97b672370fa	hammock	207
a0965f61882d72e86dbc7277b6962ca0dd9eb483	b0fae250-1c39-4314-a495-c73056079e0c	slow dancing society	205
a0965f61882d72e86dbc7277b6962ca0dd9eb483	c89e7885-95a6-43ed-aa75-3f24357ec90a	everything is made in china	200
a0965f61882d72e86dbc7277b6962ca0dd9eb483	d45641da-371c-430e-8907-6086590ab282	clannad	196
a0965f61882d72e86dbc7277b6962ca0dd9eb483	a1684a49-feaa-4150-b758-d9412fc59f12	mike oldfield	184
a09664d9e5782784851c68d11ac02594cb810c21	02bbd1b3-7b02-4589-93de-ec08ad85b2b5	the 101ers	524
a09664d9e5782784851c68d11ac02594cb810c21	d6ed7887-a401-47a8-893c-34b967444d26	ramones	403
a09664d9e5782784851c68d11ac02594cb810c21	8f92558c-2baa-4758-8c38-615519e9deda	the clash	361
a09664d9e5782784851c68d11ac02594cb810c21	39c1e474-647e-42ef-a157-fcfb30c2c2ff	joe strummer and the mescaleros	291
a09664d9e5782784851c68d11ac02594cb810c21	7e2cf7cc-211e-4588-9069-b3126a29d1b1	dead boys	262
a09664d9e5782784851c68d11ac02594cb810c21		gutter demons	223
a09664d9e5782784851c68d11ac02594cb810c21	18b92461-4838-4985-88d1-a1d045fe1d97	the brains	176
a09664d9e5782784851c68d11ac02594cb810c21	d43d12a1-2dc9-4257-a2fd-0a3bb1081b86	johnny cash	144
a09664d9e5782784851c68d11ac02594cb810c21	a043cfa6-6e87-4975-ac27-5005bdfa7afb	tiger army	140
a09664d9e5782784851c68d11ac02594cb810c21	96c1edac-1011-4cb8-882c-27248de35071	the cramps	137
a09664d9e5782784851c68d11ac02594cb810c21	022865bc-84c9-4002-b6c1-d5fc6e12b7d8	stiff little fingers	133
a09664d9e5782784851c68d11ac02594cb810c21	72c536dc-7137-4477-a521-567eeb840fa8	bob dylan	96
a09664d9e5782784851c68d11ac02594cb810c21	8a1f012c-acc1-4dda-878f-43ac02f2366f	demented are go!	96
a09664d9e5782784851c68d11ac02594cb810c21	936addc3-91aa-49de-8ec0-0dc186de151f	misfits	96
a09664d9e5782784851c68d11ac02594cb810c21	e0fc22ed-6fff-4161-8ff7-a568cdbe7850	the exploding hearts	93
a09664d9e5782784851c68d11ac02594cb810c21	d25fa5a6-92bf-46a3-8bf7-31149b62eb84	the distillers	89
a09664d9e5782784851c68d11ac02594cb810c21	9e9c3bf0-dd3d-489b-9e98-e27623c4e09e	famous monsters	86
a09664d9e5782784851c68d11ac02594cb810c21	7cdb1751-4cf3-4e47-b13a-41dcf72a2dc6	nekromantix	81
a09664d9e5782784851c68d11ac02594cb810c21	e57f0cac-4f56-473c-8d7e-d93f753fd586	steve miller band	74
a09664d9e5782784851c68d11ac02594cb810c21	2caa54a7-b08c-41da-b892-3a41abe778be	jimmy cliff	69
a09664d9e5782784851c68d11ac02594cb810c21	94b0fb9d-a066-4823-b2ec-af1d324bcfcf	the velvet underground	68
a09664d9e5782784851c68d11ac02594cb810c21	1329faaf-799f-44e2-91f9-87fe52f17afd	the selecter	65
a09664d9e5782784851c68d11ac02594cb810c21	ea9931e9-7271-44a2-a623-35b7f5cfc657	the threat	65
a09664d9e5782784851c68d11ac02594cb810c21	f78c479b-6ec2-4c09-abec-d2b09d5ad467	mad sin	61
a09664d9e5782784851c68d11ac02594cb810c21	e1e05cce-3922-44e1-8f20-015abe5e309d	social distortion	60
a09664d9e5782784851c68d11ac02594cb810c21	cb48daa1-fe05-488e-b553-ff8d663d5b7c	the beltones	58
a09664d9e5782784851c68d11ac02594cb810c21	95f5b748-d370-47fe-85bd-0af2dc450bc0	sublime	50
a09664d9e5782784851c68d11ac02594cb810c21	75167b8b-44e4-407b-9d35-effe87b223cf	neil young	49
a09664d9e5782784851c68d11ac02594cb810c21	c9841058-560d-465c-a8e7-e59ad928aa18	bob dylan & johnny cash	47
a09664d9e5782784851c68d11ac02594cb810c21	bbcc9824-31c0-4c70-a7af-d24090ea161e	cock sparrer	47
a09664d9e5782784851c68d11ac02594cb810c21	68f1175b-592b-4f28-ab1c-85c7a438c636	turbonegro	47
a09664d9e5782784851c68d11ac02594cb810c21	7cec4a03-0a83-4308-856a-afb8aa5db0fc	billy bragg	46
a09664d9e5782784851c68d11ac02594cb810c21	14b22b4b-06d5-4b82-8284-29d29b58945f	air	44
a09664d9e5782784851c68d11ac02594cb810c21	0e0dd9da-5878-4c46-9a9a-6df43abb5c96	hot hot heat	43
a09664d9e5782784851c68d11ac02594cb810c21	ed2ac1e9-d51d-4eff-a2c2-85e81abd6360	bob marley	40
a09664d9e5782784851c68d11ac02594cb810c21	8aedcd15-34fc-4f31-9817-cd444a9b3789	chelsea	39
a09664d9e5782784851c68d11ac02594cb810c21	83b9cbe7-9857-49e2-ab8e-b57b01038103	pearl jam	38
a09664d9e5782784851c68d11ac02594cb810c21	0bbbc496-c7b5-4b3f-bb6d-bd312827d6e5	roy orbison	36
a09664d9e5782784851c68d11ac02594cb810c21	8c90ad8c-9150-4c51-a1eb-342232e99d06	the band	35
a09664d9e5782784851c68d11ac02594cb810c21	29730ee3-e1c7-4e28-9ccd-3a0e6b0e8103	toots and the maytals	30
a09664d9e5782784851c68d11ac02594cb810c21	8ac5bea6-3a62-4e28-9df7-03f24d4c06fc	desmond dekker	28
a09664d9e5782784851c68d11ac02594cb810c21	67f66c07-6e61-4026-ade5-7e782fad3a5d	foo fighters	28
a09664d9e5782784851c68d11ac02594cb810c21	47c8f88b-987a-4b64-9175-2b1b57809727	billy idol	27
a09664d9e5782784851c68d11ac02594cb810c21	864d7069-57dc-45f6-b408-875b35106dd3	colin hay	26
a09664d9e5782784851c68d11ac02594cb810c21	e0036453-ce34-4095-af40-8c70ee07cef1	bedouin soundclash	25
a09664d9e5782784851c68d11ac02594cb810c21	0e763b87-f3cd-4a63-986f-bebc4189f1f0	stray cats	24
a09664d9e5782784851c68d11ac02594cb810c21	23a03e33-a603-404e-bcbf-2c00159d7067	the offspring	22
a09664d9e5782784851c68d11ac02594cb810c21	3c3c2903-2107-4f79-aadc-319c118f35ba	billy bragg & wilco	20
a09664d9e5782784851c68d11ac02594cb810c21	22dc19af-d085-4c9b-adfb-22ec256251f1	buffalo springfield	19
a096a0fed4e96a7999581f1360dc94c6fd65bc44	03ad1736-b7c9-412a-b442-82536d63a5c4	elliott smith	1080
a096a0fed4e96a7999581f1360dc94c6fd65bc44	e5c7b94f-e264-473c-bb0f-37c85d4d5c70	belle and sebastian	980
a096a0fed4e96a7999581f1360dc94c6fd65bc44	ff9c106f-e342-4543-a376-776e08121f69	momus	937
a096a0fed4e96a7999581f1360dc94c6fd65bc44	41aa2734-ec86-4197-a074-d44886e7da8d	jens lekman	915
a096a0fed4e96a7999581f1360dc94c6fd65bc44	d7ab5dd4-9923-4e3f-b8ac-ae028cdfb167	malcolm middleton	824
a096a0fed4e96a7999581f1360dc94c6fd65bc44	b7cef615-5d43-463f-9032-5d3bc0d96b7f	a hawk and a hacksaw	673
a096a0fed4e96a7999581f1360dc94c6fd65bc44	6ee8668b-b4e1-48cf-ba25-a6f7c8bf864d	håkan hellström	668
a096a0fed4e96a7999581f1360dc94c6fd65bc44	1bc2d696-c0e2-480d-87ed-17b2a82d7983	silver jews	634
a096a0fed4e96a7999581f1360dc94c6fd65bc44	a71ff439-53af-4160-ac7c-1ac072fe3d65	starlight mints	552
a096a0fed4e96a7999581f1360dc94c6fd65bc44	3df29542-402a-49a5-ae1f-82f936184b3b	quasi	477
a096a0fed4e96a7999581f1360dc94c6fd65bc44	3ff72a59-f39d-411d-9f93-2d4a86413013	the magnetic fields	466
a096a0fed4e96a7999581f1360dc94c6fd65bc44	0c751690-c784-4a4f-b1e4-c1de27d47581	animal collective	458
a096a0fed4e96a7999581f1360dc94c6fd65bc44	a7b3fee7-f5d5-4caf-a31e-a2b410baf97a	joose keskitalo	452
a096a0fed4e96a7999581f1360dc94c6fd65bc44	2c865d35-e91b-4653-9de4-1f102137fdb2	kemialliset ystävät	446
a096a0fed4e96a7999581f1360dc94c6fd65bc44	f3e2a7d9-c6bb-4848-95e5-04c0a1e2f511	orbital	401
a096a0fed4e96a7999581f1360dc94c6fd65bc44	cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8	josé gonzález	376
a096a0fed4e96a7999581f1360dc94c6fd65bc44	5167695e-3a2a-4311-9990-b7e2d13686a2	goldie lookin' chain	339
a096a0fed4e96a7999581f1360dc94c6fd65bc44	381e8434-109a-439c-8acc-5d328359f2e0	the brian jonestown massacre	338
a096a0fed4e96a7999581f1360dc94c6fd65bc44	0cda9358-1def-49aa-a0ff-10320f40522f	ed harcourt	320
a096a0fed4e96a7999581f1360dc94c6fd65bc44	a506f761-2c22-4b2f-8a94-bd748c2c8f75	neutral milk hotel	300
a096a0fed4e96a7999581f1360dc94c6fd65bc44	254caf14-7b63-47d1-aa9f-acc7cb541814	gruff rhys	284
a096a0fed4e96a7999581f1360dc94c6fd65bc44	763e1b10-0e76-4e4e-8ea6-b883171c7829	final fantasy	253
a096a0fed4e96a7999581f1360dc94c6fd65bc44	85bd22a2-667e-41cd-b09a-086d5f04a655	misty's big adventure	251
a096a0fed4e96a7999581f1360dc94c6fd65bc44	6e9ac29b-798c-4af7-8d9e-55cdc72a999c	einstürzende neubauten	237
a096a0fed4e96a7999581f1360dc94c6fd65bc44	95f5b748-d370-47fe-85bd-0af2dc450bc0	sublime	236
a096a0fed4e96a7999581f1360dc94c6fd65bc44	eab76c9f-ff91-4431-b6dd-3b976c598020	infected mushroom	215
a096a0fed4e96a7999581f1360dc94c6fd65bc44	e01646f2-2a04-450d-8bf2-0d993082e058	phish	215
a096a0fed4e96a7999581f1360dc94c6fd65bc44	ebfc1398-8d96-47e3-82c3-f782abcdb13d	the beach boys	199
a096a0fed4e96a7999581f1360dc94c6fd65bc44	1380b3ee-6c09-4e1b-a4a8-1e48762abdee	avarus	188
a096a0fed4e96a7999581f1360dc94c6fd65bc44	d700b3f5-45af-4d02-95ed-57d301bda93e	mogwai	182
